INFO:root:9, 4.110714, 3.601927, 0.048282, 0.000000, 0.000000, 0.000000
INFO:root:0, 7.075285, 3.717077, 0.420387, 0.000000, 0.000000, 0.000000
INFO:root:1, 5.366111, 3.623485, 0.210193, 0.000000, 0.000000, 0.000000
INFO:root:2, 4.746166, 3.565753, 0.140129, 0.000000, 0.000000, 0.000000
INFO:root:3, 4.419673, 3.525194, 0.105097, 0.000000, 0.000000, 0.000000
INFO:root:0, 7.046941, 4.003231, 1.346989, 0.000000, 0.000000, 0.000000
INFO:root:1, 5.342464, 3.736685, 0.673495, 0.000000, 0.000000, 0.000000
INFO:root:2, 4.761772, 3.802767, 0.448996, 0.000000, 0.000000, 0.000000
INFO:root:3, 4.540215, 3.805421, 0.336747, 0.000000, 0.000000, 0.000000
INFO:root:0, 7.138458, 4.039585, 0.312500, 0.000000, 0.000000, 0.000000
INFO:root:1, 5.403333, 3.663876, 0.156250, 0.000000, 0.000000, 0.000000
INFO:root:2, 4.760623, 3.542056, 0.104167, 0.000000, 0.000000, 0.000000
INFO:root:3, 4.428816, 3.501142, 0.078125, 0.000000, 0.000000, 0.000000
INFO:root:4, 4.220893, 3.464981, 0.062500, 0.000000, 0.000000, 0.000000
INFO:root:5, 4.071911, 3.413124, 0.052083, 0.000000, 0.000000, 0.000000
INFO:root:6, 3.951396, 3.380073, 0.044643, 0.000000, 0.000000, 0.000000
INFO:root:7, 3.852093, 3.346971, 0.356704, 0.606957, 0.000000, 0.000000
INFO:root:8, 3.773908, 3.326379, 0.907694, 1.453428, 0.000000, 0.000000
INFO:root:9, 3.708083, 3.325187, 1.273357, 1.504483, 0.000000, 0.000000
INFO:root:10, 3.653236, 3.303521, 1.543994, 1.864476, 0.000000, 0.000000
INFO:root:11, 3.604896, 3.286695, 1.909448, 2.394536, 0.000000, 0.000000
INFO:root:12, 3.557291, 3.267306, 2.311147, 2.843048, 0.000000, 0.000000
INFO:root:13, 3.517638, 3.251389, 2.602313, 3.227488, 0.000000, 0.000000
INFO:root:14, 3.479205, 3.236587, 2.840230, 3.391732, 0.000000, 0.000000
INFO:root:15, 3.446859, 3.223142, 3.028633, 3.664527, 0.000000, 0.000000
INFO:root:16, 3.419197, 3.212342, 3.245280, 3.932802, 0.000000, 0.000000
INFO:root:17, 3.391963, 3.200948, 3.415482, 4.150762, 0.000000, 0.000000
INFO:root:18, 3.365330, 3.190673, 3.722247, 4.527026, 0.000000, 0.000000
INFO:root:19, 3.344196, 3.181026, 4.080333, 4.875507, 0.000000, 0.000000
INFO:root:0, 6.979276, 3.823484, 0.428241, 0.000000, 0.000000, 0.000000
INFO:root:1, 5.280285, 3.651115, 0.214120, 0.000000, 0.000000, 0.000000
INFO:root:0, 7.374401, 5.894462, 0.208333, 0.000000, 0.000000, 0.000000
INFO:root:1, 6.174835, 4.723809, 0.104167, 0.000000, 0.000000, 0.000000
INFO:root:2, 5.282067, 4.278745, 0.069444, 0.000000, 0.000000, 0.000000
